Id,SalePrice
2735,128175.41943394428
2736,123303.0682267464
2737,104227.60794542916
2738,128022.77170566632
2739,164093.70929845015
2740,137427.7823134351
2741,150576.7055421624
2742,175845.62709152885
2743,147471.06890594622
2744,157586.9599056173
2745,144153.6859084695
2746,120501.07316238922
2747,160481.34840731858
2748,118860.7087590181
2749,133061.20206962212
2750,113515.26795957121
2751,123104.6920782408
2752,206005.38661126664
2753,150564.92196207878
2754,217301.70043023245
2755,140827.41832714644
2756,84230.2012627573
2757,64990.134133235086
2758,111433.5074164666
2759,158066.1801217507
2760,141999.45647280838
2761,137912.9963916595
2762,131564.80996303994
2763,192383.98440404737
2764,178781.87275843206
2765,274808.51730244025
2766,141559.59370143572
2767,63905.68542346568
2768,90521.42846282409
2769,125423.71626822639
2770,157818.26146351744
2771,97933.26315873582
2772,102219.52947699814
2773,184810.17994406214
2774,141026.19723306422
2775,135484.2520898115
2776,153458.92552576552
2777,168678.77998822753
2778,129529.83940155245
2779,134567.57983703748
2780,81110.26093814534
2781,78494.00460253446
2782,91195.91883875546
2783,96943.72170962032
2784,128350.13917260873
2785,137554.31023624144
2786,67352.96708065458
2787,147037.2896879597
2788,66728.39891728444
2789,182487.4985381664
2790,80576.78031805786
2791,110548.21749356866
2792,71681.79578606342
2793,180611.6449977029
2794,87832.2422092508
2795,130727.60580202413
2796,74357.12684255315
2797,230080.3151872171
2798,117979.99419458455
2799,146802.7792474907
2800,45572.642949534
2801,105223.86348318457
2802,121961.68589397636
2803,161258.77858706587
2804,121110.05942578067
2805,110001.99335441121
2806,74517.7151351556
2807,158798.87610185274
2808,159033.02796555415
2809,121425.12087352388
2810,115251.70602560125
2811,179624.1030650388
2812,170134.07694590138
2813,165540.41404493642
2814,153448.59454784542
2815,105856.61439380713
2816,246621.97128047165
2817,162068.36102524062
2818,137059.70989672653
2819,186869.3288975337
2820,132309.8243179064
2821,116568.48182099531
2822,190305.10396252456
2823,308370.62192184443
2824,160405.06622884457
2825,172946.93344324525
2826,129882.01294283045
2827,140326.9267488838
2828,244023.1284255099
2829,244603.98311558552
2830,222220.80156283596
2831,193663.5595308243
2832,247479.477974218
2833,295728.70304917253
2834,224610.1397670538
2835,221162.21465812903
2836,213861.02865540166
2837,154231.84050807427
2838,132642.7933287645
2839,181982.70799375698
2840,193136.94237486122
2841,210710.67523208947
2842,230882.50393637386
2843,160950.32837515988
2844,173847.40474110015
2845,114107.31972498237
2846,211840.3008880869
2847,198746.44523080613
2848,221224.16132848966
2849,208311.91677798412
2850,283661.50289817166
2851,230682.91644978907
2852,228633.35871773586
2853,229766.86517082702
2854,157758.91654998576
2855,216405.7471240632
2856,204570.91595305435
2857,201208.33512008062
2858,217521.84677638058
2859,98416.84581975732
2860,127711.46717936036
2861,125990.50020007754
2862,223526.08853304596
2863,125163.21770767856
2864,267156.53283877997
2865,137497.88294962762
2866,157747.60033768672
2867,104966.77267838025
2868,105591.41147334132
2869,102874.27932706723
2870,102200.18132368173
2871,55986.17916825123
2872,12937.039252536022
2873,89516.48825291824
2874,178800.8782261638
2875,124374.27194729599
2876,187704.07489476725
2877,130754.57762402052
2878,151365.5344299972
2879,128794.49746680632
2880,108127.74077732756
2881,98810.50894055038
2882,171979.05156215094
2883,190725.5844498577
2884,203258.4287653945
2885,172276.70981723221
2886,238813.31223652838
2887,97305.49393755061
2888,137143.35472543747
2889,29016.58385503688
2890,77080.11828629067
2891,143937.98357653222
2892,34026.390837935265
2893,79929.18775789614
2894,28856.226332058548
2895,313460.65962806554
2896,266674.7593077986
2897,226548.71768421528
2898,157378.19698252773
2899,235732.8591705656
2900,149192.44814845757
2901,241384.04177261324
2902,208318.7452987976
2903,316526.5909968482
2904,351979.4038531544
2905,81713.999474952
2906,204024.31873661955
2907,105725.2469028352
2908,120185.12254360376
2909,150223.5089814826
2910,71593.26367336314
2911,62903.90834958758
2912,157401.69164040405
2913,62527.97992323164
2914,60587.657758877496
2915,72960.6386907479
2916,64912.801910577575
2917,147870.41550267243
2918,115937.62062338355
2919,244135.39339964685
